country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_demand_per_capita,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
"Hungary","1967","HUN","10206812","79752914046","","0.000","0.000","0.000","","","","0.000","","-13.247","-16.119","10342.653","105.566","","","-26.217","-28.406","7832.295","79.943","","59.015","","","","","-4.572","-8.570","17526.768","2.243","-4.551","-8.517","","","17503.012","178.650","","99.873","28.349","4.778","21.635","","","2119.638","31.681","5.625","2290.791","23.382","","12.095","","-18.000","-0.050","0.228","8.034","0.082","22.316","","0.127","-18.000","-0.050","0.228","8.034","0.082","22.316","","0.127","","","","0.000","0.000","0.000","0","0.000","","0.000","5.807","2.823","51.450","","","5040.721","-1.114","-0.221","1921.088","19.608","","28.762","0.000","0","","","0.000","0.000","","0.000","","","0.000","","178.892","-18.000","-0.050","0.228","8.034","0.082","22.316","","0.127","","0.000","0.000","0.000","0","0.000","","0.000","","0.000","0.000","0.000","0","0.000","","0.000"
"Hungary","1968","HUN","10244548","80722757768","","0.000","0.000","0.000","","","","0.000","","-1.300","-1.372","10170.597","104.193","","","22.032","17.613","9522.727","97.556","","56.142","","","","","3.753","6.713","18117.527","2.299","3.746","6.693","","","18091.840","185.343","","99.867","25.858","5.594","27.229","","","2657.902","31.247","7.306","2995.519","30.688","","14.672","","8.537","0.019","0.247","8.688","0.089","24.132","","0.133","8.537","0.019","0.247","8.688","0.089","24.132","","0.133","","","","0.000","0.000","0.000","0","0.000","","0.000","4.802","2.471","53.921","","","5263.340","7.177","1.407","2051.375","21.015","","29.054","0.000","0","","","0.000","0.000","","0.000","","","0.000","","185.606","8.537","0.019","0.247","8.688","0.089","24.132","","0.133","","0.000","0.000","0.000","0","0.000","","0.000","","0.000","0.000","0.000","0","0.000","","0.000"
"Hungary","1969","HUN","10281595","83133409822","","0.000","0.000","0.000","","","","0.000","","1.496","1.558","10285.523","105.752","","","-2.628","-2.564","9239.076","94.992","","53.210","","","","","7.088","13.157","19331.869","2.391","7.089","13.139","","","19304.547","198.482","","99.867","19.050","5.187","32.416","","","3152.818","20.529","6.300","3597.461","36.988","","16.310","","6.742","0.017","0.264","9.240","0.095","25.666","","0.133","6.742","0.017","0.264","9.240","0.095","25.666","","0.133","","","","0.000","0.000","0.000","0","0.000","","0.000","11.857","6.393","60.314","","","5866.205","-2.933","-0.616","1984.033","20.399","","30.347","0.000","0","","","0.000","0.000","","0.000","","","0.000","","198.762","6.742","0.017","0.264","9.240","0.095","25.666","","0.133","","0.000","0.000","0.000","0","0.000","","0.000","","0.000","0.000","0.000","0","0.000","","0.000"
"Hungary","1970","HUN","10315142","82851086308","","0.000","0.000","0.000","","","","0.000","","1.628","1.721","10418.938","107.473","","","4.789","4.549","9650.008","99.541","","50.192","","","","","7.736","15.377","20759.742","2.585","7.758","15.398","","","20734.516","213.879","","99.886","12.145","3.937","36.353","","","3524.237","7.233","2.675","3845.134","39.663","","16.978","","-7.368","-0.019","0.244","8.531","0.088","23.698","","0.114","-7.368","-0.019","0.244","8.531","0.088","23.698","","0.114","","","","0.000","0.000","0.000","0","0.000","","0.000","16.148","9.740","70.054","","","6791.340","10.433","2.128","2183.907","22.527","","32.716","0.000","0","","","0.000","0.000","","0.000","","","0.000","","214.140","-7.368","-0.019","0.244","8.531","0.088","23.698","","0.114","","0.000","0.000","0.000","0","0.000","","0.000","","0.000","0.000","0.000","0","0.000","","0.000"
"Hungary","1971","HUN","10343972","86536292455","","0.000","0.000","0.000","","","","0.000","","-3.203","-3.442","10057.099","104.030","","","-1.638","-1.630","9465.494","97.911","","47.056","","","","","3.249","6.957","21374.479","2.555","3.242","6.934","","","21347.035","220.813","","99.879","4.133","1.503","37.856","","","3659.668","6.803","2.698","4095.276","42.361","","17.123","","9.091","0.022","0.267","9.281","0.096","25.780","","0.121","9.091","0.022","0.267","9.281","0.096","25.780","","0.121","","","","0.000","0.000","0.000","0","0.000","","0.000","12.667","8.874","78.927","","","7630.269","0.929","0.209","2198.058","22.737","","35.701","0.000","0","","","0.000","0.000","","0.000","","","0.000","","221.097","9.091","0.022","0.267","9.281","0.096","25.780","","0.121","","0.000","0.000","0.000","0","0.000","","0.000","","0.000","0.000","0.000","0","0.000","","0.000"
"Hungary","1972","HUN","10374303","88401742426","","0.000","0.000","0.000","","","","0.000","","-2.817","-2.931","9745.194","101.100","","","-5.821","-5.699","8888.479","92.212","","44.292","","","","","3.248","7.181","22004.176","2.582","3.233","7.140","","","21972.824","227.953","","99.866","7.936","3.004","40.860","","","3938.554","10.283","4.356","4503.206","46.718","","17.901","","14.583","0.039","0.306","10.603","0.11","29.453","","0.134","14.583","0.039","0.306","10.603","0.11","29.453","","0.134","","","","0.000","0.000","0.000","0","0.000","","0.000","8.953","7.066","85.993","","","8289.076","1.125","0.256","2216.294","22.993","","37.674","0.000","0","","","0.000","0.000","","0.000","","","0.000","","228.278","14.583","0.039","0.306","10.603","0.11","29.453","","0.134","","0.000","0.000","0.000","0","0.000","","0.000","","0.000","0.000","0.000","0","0.000","","0.000"
"Hungary","1973","HUN","10407441","92999780625","","0.000","0.000","0.000","","","","0.000","","0.518","0.523","9764.450","101.623","","","3.124","2.880","9136.927","95.092","","41.114","","","","","8.286","18.916","23751.666","2.658","8.310","18.943","","","23722.969","246.895","","99.886","18.748","7.661","48.520","","","4662.073","17.988","8.404","5296.335","55.121","","19.630","","-8.182","-0.025","0.281","9.705","0.101","26.957","","0.114","-8.182","-0.025","0.281","9.705","0.101","26.957","","0.114","","","","0.000","0.000","0.000","0","0.000","","0.000","12.511","10.759","96.752","","","9296.445","0.607","0.140","2222.647","23.132","","39.143","0.000","0","","","0.000","0.000","","0.000","","","0.000","","247.194","-8.182","-0.025","0.281","9.705","0.101","26.957","","0.114","","0.000","0.000","0.000","0","0.000","","0.000","","0.000","0.000","0.000","0","0.000","","0.000"
"Hungary","1974","HUN","10453918","95403763391","","0.000","0.000","0.000","","","","0.000","","-4.623","-4.699","9271.588","96.924","","","-3.898","-3.707","8741.742","91.385","","38.047","","","","","3.061","7.567","24369.949","2.670","3.089","7.627","","","24347.037","254.522","","99.912","6.503","3.155","51.676","","","4943.171","5.663","3.121","5571.372","58.243","","20.285","","-19.802","-0.056","0.225","7.748","0.081","21.523","","0.088","-19.802","-0.056","0.225","7.748","0.081","21.523","","0.088","","","","0.000","0.000","0.000","0","0.000","","0.000","9.478","9.170","105.922","","","10132.277","0.402","0.093","2221.666","23.225","","41.579","0.000","0","","","0.000","0.000","","0.000","","","0.000","","254.761","-19.802","-0.056","0.225","7.748","0.081","21.523","","0.088","","0.000","0.000","0.000","0","0.000","","0.000","","0.000","0.000","0.000","0","0.000","","0.000"
"Hungary","1975","HUN","10515654","97450933351","","0.000","0.000","0.000","","","","0.000","","-4.728","-4.582","8781.403","92.342","","","-3.492","-3.191","8386.928","88.194","","34.240","","","","","5.871","14.957","25649.277","2.768","5.781","14.715","","","25603.443","269.237","","99.832","11.084","5.728","57.403","","","5458.838","1.728","1.006","5634.345","59.249","","21.285","","101.235","0.228","0.453","15.501","0.163","43.057","","0.168","101.235","0.228","0.453","15.501","0.163","43.057","","0.168","","","","0.000","0.000","0.000","0","0.000","","0.000","12.811","13.569","119.491","","","11363.201","0.451","0.105","2218.576","23.330","","44.307","0.000","0","","","0.000","0.000","","0.000","","","0.000","","269.719","101.235","0.228","0.453","15.501","0.163","43.057","","0.168","","0.000","0.000","0.000","0","0.000","","0.000","","0.000","0.000","0.000","0","0.000","","0.000"
"Hungary","1976","HUN","10573770","97744552927","","0.000","0.000","0.000","","","","0.000","","1.322","1.221","8848.627","93.563","","","1.304","1.150","8449.631","89.344","","32.473","","","","","6.835","18.436","27251.844","2.948","6.845","18.430","","","27205.701","287.667","","99.841","20.076","11.524","68.927","","","6518.702","17.368","10.290","6576.562","69.539","","23.923","","1.227","0.006","0.458","15.605","0.165","43.346","","0.159","1.227","0.006","0.458","15.605","0.165","43.346","","0.159","","","","0.000","0.000","0.000","0","0.000","","0.000","4.757","5.685","125.176","","","11838.373","6.780","1.582","2355.968","24.911","","43.445","0.000","0","","","0.000","0.000","","0.000","","","0.000","","288.155","1.227","0.006","0.458","15.605","0.165","43.346","","0.159","","0.000","0.000","0.000","0","0.000","","0.000","","0.000","0.000","0.000","0","0.000","","0.000"
"Hungary","1977","HUN","10623145","103871973823","","0.000","0.000","0.000","","","","0.000","","1.715","1.605","8958.579","95.168","","","0.737","0.659","8472.378","90.003","","31.414","","","","","5.145","14.825","28520.711","2.917","5.170","14.872","","","28479.238","302.539","","99.863","7.765","5.352","74.280","","","6992.256","8.698","6.048","7115.352","75.587","","24.519","","-9.697","-0.044","0.414","14.026","0.149","38.961","","0.137","-9.697","-0.044","0.414","14.026","0.149","38.961","","0.137","","","","0.000","0.000","0.000","0","0.000","","0.000","6.323","7.915","133.091","","","12528.402","2.288","0.570","2398.662","25.481","","43.931","0.000","0","","","0.000","0.000","","0.000","","","0.000","","302.980","-9.697","-0.044","0.414","14.026","0.149","38.961","","0.137","","0.000","0.000","0.000","0","0.000","","0.000","","0.000","0.000","0.000","0","0.000","","0.000"
"Hungary","1978","HUN","10660190","106380779153","","0.000","0.000","0.000","","","","0.000","","-0.098","-0.093","8918.721","95.075","","","0.854","0.769","8515.049","90.772","","29.343","","","","","6.950","21.058","30396.986","3.046","6.971","21.091","","","30358.709","323.630","","99.882","9.507","7.062","81.341","","","7630.375","11.118","8.404","7878.949","83.991","","25.104","","-7.383","-0.031","0.383","12.945","0.138","35.959","","0.118","-7.383","-0.031","0.383","12.945","0.138","35.959","","0.118","","","","0.000","0.000","0.000","0","0.000","","0.000","10.611","14.122","147.213","","","13809.613","0.411","0.105","2400.145","25.586","","45.434","0.000","0","","","0.000","0.000","","0.000","","","0.000","","324.038","-7.383","-0.031","0.383","12.945","0.138","35.959","","0.118","","0.000","0.000","0.000","0","0.000","","0.000","","0.000","0.000","0.000","0","0.000","","0.000"
"Hungary","1979","HUN","10688259","106597207312","","0.000","0.000","0.000","","","","0.000","","0.771","0.733","8963.850","95.808","","","0.023","0.021","8494.656","90.793","","29.861","","","","","-0.977","-3.166","30020.951","3.010","-0.986","-3.190","","","29980.561","320.440","","99.874","5.632","4.581","85.922","","","8038.938","-11.231","-9.433","6975.728","74.558","","26.780","","5.797","0.022","0.406","13.660","0.146","37.944","","0.126","5.797","0.022","0.406","13.660","0.146","37.944","","0.126","","","","0.000","0.000","0.000","0","0.000","","0.000","-5.776","-8.503","138.710","","","12977.773","-7.864","-2.012","2205.599","23.574","","43.233","0.000","0","","","0.000","0.000","","0.000","","","0.000","","320.872","5.797","0.022","0.406","13.660","0.146","37.944","","0.126","","0.000","0.000","0.000","0","0.000","","0.000","","0.000","0.000","0.000","0","0.000","","0.000"
"Hungary","1980","HUN","10695372","107668199050","","0.000","0.000","0.000","","","","0.000","","-1.942","-1.861","8783.906","93.947","","","-42.764","-38.826","4858.795","51.967","","29.193","","","","","0.301","0.967","30091.406","2.989","0.333","1.068","","","30060.441","321.508","","99.903","7.911","6.798","92.720","","","8669.146","-11.639","-8.678","6159.737","65.881","","28.811","","-23.288","-0.094","0.311","10.472","0.112","29.088","","0.097","-23.288","-0.094","0.311","10.472","0.112","29.088","","0.097","","","","0.000","0.000","0.000","0","0.000","","0.000","-2.789","-3.869","134.841","","","12607.389","48.101","11.339","3264.347","34.913","","41.900","0.000","0","","","0.000","0.000","","0.000","","","0.000","","321.839","-23.288","-0.094","0.311","10.472","0.112","29.088","","0.097","","0.000","0.000","0.000","0","0.000","","0.000","","0.000","0.000","0.000","0","0.000","","0.000"
"Hungary","1981","HUN","10679329","108436033824","","0.000","0.000","0.000","","","","0.000","","0.483","0.454","8839.573","94.401","","","60.694","31.541","7819.538","83.507","","29.634","","","","","-1.012","-3.258","29831.559","2.938","-1.065","-3.423","","","29785.041","318.084","","99.854","2.288","2.121","94.841","","","8880.801","-3.226","-2.125","5969.990","63.755","","29.773","","50.000","0.156","0.467","15.731","0.168","43.698","","0.146","50.000","0.156","0.467","15.731","0.168","43.698","","0.146","","","","0.000","0.000","0.000","0","0.000","","0.000","-4.448","-5.998","128.843","","","12064.667","-0.267","-0.093","3260.519","34.820","","40.446","0.000","0","","","0.000","0.000","","0.000","","","0.000","","318.581","50.000","0.156","0.467","15.731","0.168","43.698","","0.146","","0.000","0.000","0.000","0","0.000","","0.000","","0.000","0.000","0.000","0","0.000","","0.000"
"Hungary","1982","HUN","10656109","112333180394","","0.000","0.000","0.000","","","","0.000","","4.263","4.024","9236.456","98.425","","","0.233","0.194","7854.816","83.702","","30.761","","","","","0.443","1.413","30029.133","2.849","0.452","1.439","","","29985.012","319.524","","99.862","4.437","4.208","99.049","","","9295.020","9.195","5.863","6533.154","69.618","","30.956","","-5.357","-0.025","0.442","14.921","0.159","41.447","","0.138","-5.357","-0.025","0.442","14.921","0.159","41.447","","0.138","","","","0.000","0.000","0.000","0","0.000","","0.000","-5.272","-6.792","122.050","","","11453.536","7.107","2.475","3499.859","37.295","","38.145","0.000","0","","","0.000","0.000","","0.000","","","0.000","","319.994","-5.357","-0.025","0.442","14.921","0.159","41.447","","0.138","","0.000","0.000","0.000","0","0.000","","0.000","","0.000","0.000","0.000","0","0.000","","0.000"
"Hungary","1983","HUN","10622989","111181103525","","0.000","0.000","0.000","","","","0.000","","-5.991","-5.896","8710.192","92.528","","","-4.073","-3.409","7558.390","80.293","","29.439","","","","","-1.723","-5.514","29603.729","2.829","-3.918","-12.519","","","28900.018","307.005","","97.677","-0.306","-0.303","98.746","","","9295.477","-3.686","-2.566","6311.993","67.052","","31.417","","-2.516","-0.011","0.431","14.591","0.155","40.531","","0.137","1552.830","6.858","7.300","247.388","2.628","687.189","","2.323","","","","6.869","6.869","232.797","2.473","646.658","","2.186","-5.178","-6.320","115.731","","","10894.348","-1.794","-0.669","3447.789","36.626","","36.821","0.000","0","","","0.000","0.000","","0.000","","","0.000","","314.480","-2.516","-0.011","0.431","14.591","0.155","40.531","","0.137","","0.000","0.000","0.000","0","0.000","","0.000","","0.000","0.000","0.000","0","0.000","","0.000"
"Hungary","1984","HUN","10584329","114105941195","","0.000","0.000","0.000","","","","0.000","","-2.690","-2.489","8506.866","90.039","","","-2.316","-1.860","7410.275","78.433","","27.897","","","","","2.715","8.537","30518.445","2.831","1.561","4.791","","","29458.266","311.796","","96.603","1.843","1.820","100.566","","","9501.358","4.385","2.940","6612.823","69.992","","31.158","","16.774","0.072","0.503","17.101","0.181","47.502","","0.156","50.190","3.664","10.964","372.910","3.947","1035.861","","3.397","","","52.285","3.592","10.461","355.809","3.766","988.358","","3.241","4.718","5.460","121.191","","","11450.041","1.553","0.569","3514.138","37.195","","37.548","0.000","0","","","0.000","0.000","","0.000","","","0.000","","323.017","16.774","0.072","0.503","17.101","0.181","47.502","","0.156","","0.000","0.000","0.000","0","0.000","","0.000","","0.000","0.000","0.000","0","0.000","","0.000"
"Hungary","1985","HUN","10547258","111300347132","","0.000","0.000","0.000","","","","0.000","","-1.782","-1.605","8384.598","88.435","","","-2.790","-2.188","7228.875","76.245","","26.560","","","26.794","8.343","3.208","10.364","31608.328","2.995","0.879","2.740","","","29821.568","314.536","","94.465","2.090","2.102","102.668","","","9734.047","7.763","5.434","7151.238","75.426","","30.834","","-14.365","-0.072","0.431","14.696","0.155","40.822","0.578","0.129","68.102","7.467","18.431","629.073","6.635","1747.426","24.763","5.535","","","72.066","7.539","18.000","614.378","6.48","1706.605","24.185","5.406","1.851","2.243","123.434","","","11702.924","-1.875","-0.697","3460.373","36.497","","37.071","0.000","0","","","0.000","0.000","","0.000","0","","0.000","2540.376","333.381","-14.365","-0.072","0.431","14.696","0.155","40.822","0.578","0.129","","0.000","0.000","0.000","0","0.000","0","0.000","","0.000","0.000","0.000","0","0.000","0","0.000"
"Hungary","1986","HUN","10511099","113513156802","","0.000","0.000","0.000","","","","0.000","","-1.170","-1.035","8314.968","87.399","","","-5.395","-4.113","6862.427","72.132","","26.377","","","28.044","8.822","-0.467","-1.557","31568.957","2.923","-1.346","-4.232","","","29521.492","310.303","","93.647","6.073","6.235","108.902","","","10360.690","-4.545","-3.428","6849.665","71.998","","32.866","","-0.645","-0.003","0.428","14.651","0.154","40.698","0.549","0.129","14.213","2.619","21.050","720.952","7.578","2002.645","27.022","6.353","","","14.568","2.622","20.622","706.301","7.424","1961.947","26.473","6.224","-7.641","-9.432","114.002","","","10845.833","0.000","0.000","3472.277","36.497","","34.405","0.000","0","","","0.000","0.000","","0.000","0","","0.000","2668.037","331.824","-0.645","-0.003","0.428","14.651","0.154","40.698","0.549","0.129","","0.000","0.000","0.000","0","0.000","0","0.000","","0.000","0.000","0.000","0","0.000","0","0.000"
"Hungary","1987","HUN","10475103","115264971685","","0.000","0.000","0.000","","","","0.000","","-0.053","-0.047","8339.101","87.353","","","-0.726","-0.524","6835.988","71.608","","25.249","","","29.749","9.122","4.469","14.829","33093.109","3.007","1.507","4.678","","","30069.494","314.981","","91.044","-0.722","-0.786","108.116","","","10321.259","-1.587","-1.143","6764.104","70.855","","31.250","","9.740","0.042","0.469","16.133","0.169","44.815","0.568","0.136","47.202","9.936","30.986","1064.906","11.155","2958.072","37.497","8.956","","","47.980","9.894","30.517","1048.772","10.986","2913.257","36.929","8.821","4.833","5.510","119.512","","","11409.135","-7.527","-2.747","3221.949","33.750","","34.544","0.000","0","","","0.000","0.000","","0.000","0","","0.000","2839.972","346.654","9.740","0.042","0.469","16.133","0.169","44.815","0.568","0.136","","0.000","0.000","0.000","0","0.000","0","0.000","","0.000","0.000","0.000","0","0.000","0","0.000"
"Hungary","1988","HUN","10440534","117029097500","","0.000","0.000","0.000","","","","0.000","","-5.645","-4.931","7894.405","82.422","","","-7.842","-5.616","6320.741","65.992","","24.398","","","29.233","9.321","-2.307","-7.997","32436.686","2.894","-4.754","-14.975","","","28734.752","300.006","","88.806","-1.090","-1.178","106.938","","","10242.604","-10.796","-7.649","6053.856","63.205","","31.655","","0.000","0.000","0.469","16.187","0.169","44.964","0.578","0.139","22.044","6.831","37.817","1303.956","13.614","3622.101","46.571","11.194","","","22.383","6.831","37.347","1287.769","13.445","3577.137","45.993","11.055","-7.418","-8.866","110.646","","","10597.744","9.613","3.245","3543.380","36.995","","32.753","0.000","0","","","0.000","0.000","","0.000","0","","0.000","2799.953","338.656","0.000","0.000","0.469","16.187","0.169","44.964","0.578","0.139","","0.000","0.000","0.000","0","0.000","0","0.000","","0.000","0.000","0.000","0","0.000","0","0.000"
