country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_demand_per_capita,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
"World","1967","","3473412877","","1.888","0.174","2.702","9.384","","","","0.020","","-1.613","-263.913","4633.920","16095.518","","","-3.552","-589.896","4611.840","16018.826","","34.080","","","","","3.669","1678.105","13649.560","","3.737","1593.833","","","12739.197","44248.492","","93.691","7.356","505.244","7374.058","","","2123.001","7.618","626.097","2546.526","8845.135","","15.614","","2.229","60.904","2793.729","289.555","1005.742","804.318","","5.915","2.755","79.900","2979.476","307.114","1066.735","857.795","","6.309","","","19.088","18.258","113.906","11.806","41.006","32.794","","0.241","6.962","1352.502","20778.916","","","5982.276","7.282","1441.652","6114.581","21238.463","","43.997","62.458","19.987","","0.912","0.564","5.754","","17.982","","","0.132","","47410.555","2.200","61.642","2865.571","295.309","1025.729","825.001","","6.068","","0.000","0.000","0.000","0","0.000","","0.000","","0.000","0.000","0.000","0","0.000","","0.000"
"World","1968","","3545187246","","1.813","0.170","2.695","9.554","","","","0.019","","1.476","237.626","4607.131","16333.144","","","2.784","445.936","4644.257","16464.762","","32.631","","","","","5.982","2836.191","14173.228","","5.965","2639.490","","","13225.812","46887.980","","93.675","9.090","670.290","8044.348","","","2269.090","9.389","830.438","2729.214","9675.573","","16.071","","5.324","148.740","2942.469","298.796","1059.289","829.990","","5.879","6.222","186.430","3165.906","319.735","1133.522","893.015","","6.325","","","27.087","30.853","144.759","14.700","52.113","40.832","","0.289","8.333","1731.574","22510.490","","","6349.591","9.095","1931.568","6535.630","23170.031","","44.973","69.125","22.12","","10.675","6.667","6.239","","19.498","","","0.138","","50246.746","5.396","155.577","3021.147","305.036","1081.409","852.183","","6.036","","0.000","0.000","0.000","0","0.000","","0.000","","0.000","0.000","0.000","0","0.000","","0.000"
"World","1969","","3619491581","","1.781","0.170","2.687","9.724","","","","0.018","","3.146","513.856","4654.521","16847.000","","","2.023","333.027","4640.925","16797.789","","31.492","","","","","6.873","3453.656","14836.449","","6.905","3237.847","","","13848.858","50125.828","","93.700","9.809","789.086","8833.434","","","2440.518","9.820","950.185","2935.705","10625.758","","16.512","","5.896","173.483","3115.951","309.917","1121.742","860.881","","5.825","6.424","204.071","3369.977","333.413","1206.784","931.064","","6.300","","","18.556","26.862","171.621","17.070","61.783","47.416","","0.321","8.596","1934.904","24445.395","","","6753.820","7.640","1770.303","6890.563","24940.334","","45.696","72.681","23.258","","5.144","3.556","6.426","","20.080","","","0.136","","53700.402","5.845","177.209","3198.356","316.343","1145","883.648","","5.979","","0.000","0.000","0.000","0","0.000","","0.000","","0.000","0.000","0.000","0","0.000","","0.000"
"World","1970","","3694683794","21941934246399","38.847","3.778","3.654","13.501","","","","0.024","","1.425","240.006","4624.754","17087.006","","","4.000","671.893","4728.329","17469.682","","29.997","","","","","6.475","3477.211","15475.645","2.606","6.505","3260.711","","","14449.556","53386.539","","93.722","8.846","781.375","9614.809","","","2602.336","-8.139","-864.878","2641.872","9760.880","","16.879","","4.717","146.964","3262.916","317.930","1174.65","883.138","","5.728","6.265","205.855","3575.832","346.234","1279.226","967.832","","6.278","","","27.663","47.476","219.096","21.348","78.875","59.300","","0.385","9.161","2239.330","26684.725","","","7222.465","9.998","2493.549","7425.231","27433.883","","46.846","80.318","25.702","","10.508","7.637","6.956","","21.739","","","0.141","","57177.613","5.121","158.379","3356.735","324.886","1200.352","908.531","","5.893","","0.000","0.000","0.000","0","0.000","","0.000","","0.000","0.000","0.000","0","0.000","","0.000"
"World","1971","","3769847867","","0.449","0.061","3.598","13.562","","","","0.023","","-0.581","-99.350","4506.191","16987.656","","","-0.909","-158.729","4591.950","17310.953","","28.690","","","","","3.954","2260.949","15766.833","","3.767","2010.892","","","14694.872","55397.430","","93.558","7.056","678.382","10293.190","","","2730.399","6.970","680.303","2769.656","10441.183","","17.384","","4.477","146.090","3409.006","325.542","1227.242","904.282","","5.757","6.627","238.621","3814.453","362.040","1364.835","1011.832","","6.442","","","39.087","85.638","304.734","29.100","109.704","80.835","","0.515","5.366","1431.859","28116.584","","","7458.281","5.712","1566.908","7692.828","29000.791","","47.485","87.151","27.888","","8.507","6.832","7.398","","23.118","","","0.147","","59438.562","4.518","152.983","3509.719","332.939","1255.13","930.997","","5.927","","0.000","0.000","0.000","0","0.000","","0.000","","0.000","0.000","0.000","0","0.000","","0.000"
"World","1972","","3844917684","","9.298","1.261","3.855","14.823","","","","0.024","","1.063","180.570","4465.174","17168.227","","","-0.345","-59.660","4486.778","17251.293","","27.485","","","","","5.494","3265.430","16308.279","","5.357","2967.906","","","15179.866","58365.336","","93.437","5.523","568.523","10861.714","","","2824.954","4.926","514.288","2849.338","10955.471","","17.389","","4.676","159.408","3568.414","334.111","1284.629","928.086","","5.713","7.481","284.895","4099.348","381.463","1466.693","1066.173","","6.563","","","38.714","117.975","422.709","39.578","152.175","109.940","","0.677","7.891","2218.812","30335.396","","","7889.739","5.687","1649.180","7971.555","30649.971","","48.564","93.402","29.889","","7.173","6.252","7.774","","24.292","","","0.150","","62703.992","4.780","166.920","3676.639","341.885","1314.518","956.234","","5.886","","0.000","0.000","0.000","0","0.000","","0.000","","0.000","0.000","0.000","0","0.000","","0.000"
"World","1973","","3920805041","","-3.863","-0.573","3.635","14.251","","","","0.022","","3.002","515.344","4510.188","17683.570","","","1.780","307.080","4478.257","17558.373","","26.756","","","","","5.795","3633.656","16919.395","","5.870","3426.250","","","15759.924","61791.586","","93.493","4.752","516.119","11377.833","","","2901.912","4.812","527.225","2928.657","11482.695","","17.215","","1.431","51.066","3619.480","332.333","1303.013","923.147","","5.476","4.843","201.075","4300.423","392.524","1539.01","1096.822","","6.507","","","33.991","143.685","566.393","52.005","203.902","144.458","","0.857","7.894","2394.787","32730.184","","","8347.822","9.120","2795.150","8530.167","33445.121","","49.522","100.300","32.096","","7.384","6.897","8.186","","25.581","","","0.152","","66337.648","1.506","57.391","3734.030","340.519","1335.109","952.363","","5.650","","0.000","0.000","0.000","0","0.000","","0.000","","0.000","0.000","0.000","0","0.000","","0.000"
"World","1974","","3996416100","","0.591","0.084","3.587","14.335","","","","0.022","","0.073","12.861","4428.075","17696.432","","","0.879","154.381","4432.160","17712.754","","26.641","","","","","0.541","358.859","16689.080","","-0.332","-204.901","","","15410.479","61586.688","","92.717","2.479","282.026","11659.859","","","2917.579","2.111","242.402","2933.903","11725.098","","17.554","","9.840","356.163","3975.643","358.129","1431.232","994.802","","5.985","12.438","537.264","4837.687","433.419","1732.121","1210.506","","7.283","","","30.749","174.163","740.556","66.710","266.6","185.305","","1.115","-1.527","-499.789","32230.395","","","8064.825","0.223","74.559","8387.435","33519.680","","48.522","107.153","34.289","","6.833","6.854","8.580","","26.812","","","0.161","","66696.508","9.671","363.101","4097.131","366.709","1465.521","1025.201","","6.168","","0.000","0.000","0.000","0","0.000","","0.000","","0.000","0.000","0.000","0","0.000","","0.000"
"World","1975","","4070735279","","-4.509","-0.646","3.363","13.688","","","","0.020","","1.972","349.004","4432.967","18045.436","","","5.956","1054.924","4610.390","18767.678","","26.983","","","","","0.691","460.789","16497.584","","0.187","115.000","","","15157.381","61701.688","","92.263","-0.001","-0.123","11659.736","","","2864.283","0.213","24.999","2886.480","11750.097","","17.435","","1.233","49.033","4024.676","355.927","1448.883","988.685","","6.018","6.916","336.821","5174.508","455.334","1853.544","1271.148","","7.737","","","38.728","286.800","1027.356","90.855","369.848","252.376","","1.536","-0.726","-233.881","31996.514","","","7860.131","-5.018","-1681.912","7821.134","31837.768","","47.844","108.788","34.812","","1.525","1.634","8.552","","26.724","","","0.163","","67157.297","1.184","50.021","4147.152","364.479","1483.696","1018.772","","6.201","","0.000","0.000","0.000","0","0.000","","0.000","","0.000","0.000","0.000","0","0.000","","0.000"
"World","1976","","4144246382","","0.459","0.063","3.318","13.751","","","","0.020","","3.626","654.350","4512.228","18699.785","","","2.834","531.840","4656.942","19299.518","","26.539","","","","","5.342","3587.469","17070.598","","5.533","3413.707","","","15712.239","65115.391","","92.413","5.956","694.402","12354.139","","","2981.034","4.312","506.677","2957.540","12256.773","","17.533","","-0.397","-15.963","4008.713","348.227","1443.137","967.296","","5.689","3.273","171.043","5345.551","461.990","1914.599","1289.873","","7.587","","","16.986","174.509","1201.865","104.403","432.671","290.008","","1.706","6.454","2064.955","34061.469","","","8218.978","8.647","2752.971","8346.689","34590.738","","48.341","121.222","38.791","","11.430","12.434","9.360","","29.251","","","0.172","","70744.766","-0.114","-3.466","4143.686","357.587","1481.928","999.865","","5.881","","0.000","0.000","0.000","0","0.000","","0.000","","0.000","0.000","0.000","0","0.000","","0.000"
"World","1977","","4217863796","","33.214","4.567","4.343","18.319","","","","0.025","","3.035","567.627","4568.050","19267.412","","","3.039","586.469","4714.706","19885.986","","26.391","","","","","3.621","2561.406","17379.928","","3.235","2106.197","","","15937.354","67221.594","","92.075","3.284","405.699","12759.838","","","3025.190","4.221","517.382","3028.584","12774.155","","17.478","","3.363","134.822","4143.534","353.656","1491.672","982.377","","5.676","8.353","440.056","5785.606","491.033","2071.112","1371.691","","7.925","","","24.470","294.101","1495.966","127.683","538.548","354.674","","2.049","3.326","1132.871","35194.340","","","8344.115","3.493","1208.129","8487.440","35798.867","","48.207","127.788","40.892","","5.416","6.566","9.695","","30.297","","","0.175","","73306.172","3.691","145.954","4289.640","363.351","1532.564","1017.017","","5.876","","0.000","0.000","0.000","0","0.000","","0.000","","0.000","0.000","0.000","0","0.000","","0.000"
"World","1978","","4292097499","","26.532","4.860","5.400","23.179","","","","0.031","","1.038","200.080","4535.659","19467.492","","","1.553","308.801","4705.109","20194.787","","25.665","","","","","3.919","2872.867","17748.674","","3.347","2249.822","","","16185.889","69471.414","","91.587","4.186","534.109","13293.947","","","3097.308","3.385","432.445","3076.957","13206.601","","17.526","","8.226","340.861","4484.395","376.129","1614.382","1044.803","","5.912","10.396","595.595","6381.202","532.019","2283.476","1486.733","","8.413","","","16.200","242.352","1738.318","145.802","625.794","405.004","","2.292","4.306","1515.633","36709.973","","","8552.922","0.909","325.301","8416.437","36124.168","","48.396","135.302","43.297","","5.880","7.514","10.088","","31.524","","","0.178","","76179.039","8.381","353.244","4642.884","386.217","1657.682","1081.729","","6.121","","0.000","0.000","0.000","0","0.000","","0.000","","0.008","0.008","0.001","0.003","0.002","","0.000"
"World","1979","","4368539520","","20.900","4.844","6.415","28.023","","","","0.036","","4.639","903.086","4663.018","20370.578","","","5.870","1185.359","4894.118","21380.146","","25.997","","","","","3.307","2519.602","18014.863","","3.160","2195.191","","","16405.164","71666.602","","91.462","6.199","824.082","14118.029","","","3231.750","6.742","890.416","3226.940","14097.017","","18.018","","5.005","224.455","4708.850","388.044","1695.186","1077.900","","6.010","4.939","308.943","6690.145","547.678","2392.551","1531.437","","8.538","","","4.005","69.627","1807.944","148.988","650.86","413.856","","2.307","1.275","468.023","37177.996","","","8510.395","4.232","1528.875","8619.138","37653.043","","47.447","145.310","46.499","","7.397","10.008","10.644","","33.263","","","0.185","","78698.641","5.286","239.316","4882.200","398.690","1741.691","1117.582","","6.231","","0.000","0.000","0.000","0","0.000","","0.000","100.000","0.008","0.017","0.001","0.006","0.004","","0.000"
"World","1980","","4447606240","31982615792285","16.996","4.763","7.372","32.786","","","","0.042","","2.490","507.205","4694.162","20877.783","","","-1.927","-412.072","4714.463","20968.074","","26.884","","","","","-0.874","-688.078","17539.898","2.439","-1.372","-983.215","","","15892.456","70683.391","","91.017","0.842","118.932","14236.961","","","3201.039","1.322","186.321","3211.466","14283.338","","18.333","","2.151","101.287","4810.137","389.344","1731.649","1081.511","","6.194","4.359","285.742","6975.886","560.594","2493.302","1568.459","","8.983","","","9.382","169.623","1977.567","160.069","711.924","444.636","","2.546","-4.329","-1609.352","35568.645","","","7997.256","-4.524","-1703.457","8082.907","35949.586","","45.801","155.367","49.717","","6.921","10.057","11.178","","34.933","","","0.200","","78010.562","2.512","116.119","4998.319","400.525","1781.377","1123.822","","6.436","","0.000","0.000","0.000","0","0.000","","0.000","75.000","0.012","0.029","0.002","0.01","0.007","","0.000"
"World","1981","","4528777306","","-9.267","-3.038","6.569","29.748","","","","0.038","","1.342","280.219","4671.901","21158.002","","","2.276","477.156","4735.325","21445.230","","27.375","","","","","-0.456","-355.773","17146.965","","-1.188","-839.552","","","15422.229","69843.836","","90.366","1.116","158.913","14395.874","","","3178.755","1.734","247.643","3208.588","14530.980","","18.626","","2.151","103.484","4913.621","390.592","1768.904","1084.977","","6.357","6.604","470.074","7445.960","588.051","2663.151","1644.144","","9.634","","","18.096","357.852","2335.419","185.646","840.751","515.684","","3.022","-3.595","-1278.684","34289.961","","","7571.571","-5.817","-2091.250","7476.264","33858.336","","44.365","167.144","53.486","","7.580","11.777","11.810","","36.907","","","0.216","","77654.789","2.094","112.223","5110.542","402.404","1822.4","1128.460","","6.612","","0.000","0.000","0.000","0","0.000","","0.000","0.000","0.000","0.029","0.002","0.01","0.006","","0.000"
"World","1982","","4612673415","","26.248","7.808","8.142","37.556","","","","0.049","","1.122","237.426","4638.401","21395.428","","","3.540","759.180","4813.783","22204.410","","27.822","","","","","-0.486","-377.195","16753.320","","-1.015","-708.666","","","14988.092","69135.172","","89.900","0.513","73.857","14469.731","","","3136.951","0.458","66.503","3164.647","14597.483","","18.816","","1.809","88.902","5002.522","390.426","1800.908","1084.517","","6.505","4.436","320.836","7766.797","601.563","2774.813","1683.795","","10.100","","","8.496","198.408","2533.826","197.755","912.178","549.318","","3.295","-2.974","-1019.949","33270.012","","","7212.739","-3.956","-1339.604","7049.867","32518.732","","43.263","192.840","61.709","","15.374","25.696","13.378","","41.807","","","0.251","","77277.594","2.594","122.429","5232.971","403.808","1862.635","1134.477","","6.805","","0.000","0.000","0.000","0","0.000","","0.000","76.190","0.022","0.051","0.004","0.019","0.011","","0.000"
"World","1983","","4697327573","","30.522","11.463","10.436","49.019","","","","0.063","","3.064","655.545","4694.366","22050.973","","","-0.303","-67.238","4712.716","22137.172","","28.197","","","","","1.710","1321.531","16732.732","","1.037","717.059","","","14870.632","69852.227","","89.322","1.618","234.096","14703.827","","","3130.254","0.894","130.569","3135.411","14728.053","","18.802","","4.268","213.502","5216.024","399.753","1877.769","1110.424","","6.670","7.702","583.657","8350.454","634.397","2979.972","1777.703","","10.678","","","13.335","337.875","2871.702","220.085","1033.813","611.348","","3.672","-0.519","-172.582","33097.430","","","7046.013","-1.219","-396.260","6838.457","32122.473","","42.323","213.609","68.355","","10.770","20.769","14.552","","45.475","","","0.273","","78599.125","4.999","245.782","5478.752","414.312","1946.16","1166.355","","7.006","","0.008","0.008","0.001","0.003","0.002","","0.000","77.270","0.040","0.091","0.007","0.033","0.019","","0.000"
"World","1984","","4782175518","","17.926","8.787","12.088","57.806","","","","0.071","","4.342","957.467","4811.292","23008.439","","","4.375","968.443","4831.612","23105.615","","28.159","","","","","4.492","3530.352","17174.082","","3.840","2682.487","","","15167.724","72534.719","","88.772","8.153","1198.849","15902.676","","","3325.406","8.559","1260.560","3343.376","15988.612","","19.463","","3.387","176.679","5392.704","405.960","1941.373","1127.667","","6.600","9.942","823.692","9174.146","684.278","3272.339","1918.404","","11.228","","","21.354","613.210","3484.912","262.343","1254.568","728.729","","4.265","1.590","526.172","33623.602","","","7031.026","1.960","629.746","6848.812","32752.219","","41.150","238.582","76.346","","11.691","24.973","15.965","","49.890","","","0.292","","82129.477","4.030","210.481","5689.233","421.936","2017.771","1189.675","","6.963","110.370","0.009","0.018","0.001","0.006","0.004","","0.000","36.471","0.033","0.124","0.009","0.045","0.026","","0.000"
"World","1985","","4868943457","","18.343","10.604","14.050","68.410","","","","0.082","","4.295","988.299","4928.531","23996.738","769.856","3748.385","5.067","1170.846","4985.981","24276.461","37.916","28.604","","","9886.064","12.747","2.683","2203.406","17320.572","","1.942","1408.923","1290.932","6285.474","15186.794","73943.641","63.579","88.141","2.261","359.542","16262.218","292.945","1426.332","3339.989","2.638","421.728","3370.411","16410.340","14.428","19.385","","1.951","105.195","5497.899","406.504","1979.244","1129.177","20.021","6.554","8.564","774.213","9948.358","728.483","3546.944","2043.227","35.878","11.859","","","18.680","650.981","4135.893","305.800","1488.922","849.444","15.061","4.930","0.182","61.082","33684.684","228.131","1110.757","6918.274","-0.875","-286.537","6667.911","32465.682","11.236","40.152","245.946","78.703","","3.086","7.364","16.164","","50.513","0.796","","0.293","2030.433","84332.883","2.450","123.232","5812.466","422.684","2058.022","1193.784","20.817","6.929","86.140","0.015","0.033","0.002","0.012","0.007","0","0.000","43.491","0.054","0.178","0.013","0.064","0.037","0.001","0.000"
"World","1986","","4958072839","","23.086","15.793","16.983","84.203","","","","0.098","","1.113","267.080","4893.800","24263.818","774.295","3839.01","2.372","575.787","5012.481","24852.248","37.708","28.296","","","10180.79","12.860","2.215","1867.898","17385.945","","1.963","1451.763","1298.887","6439.975","15206.595","75395.406","63.256","87.925","0.977","158.890","16421.107","288.961","1432.692","3311.994","2.586","424.441","3395.428","16834.781","14.072","19.150","","1.356","74.526","5572.425","404.607","2006.073","1123.909","19.704","6.499","4.294","405.529","10353.888","743.516","3686.406","2088.289","36.209","12.075","","","7.107","293.928","4429.821","321.644","1594.736","893.456","15.664","5.166","3.045","1025.793","34710.477","235.631","1168.273","7000.800","4.940","1603.709","6871.499","34069.391","11.475","40.479","267.011","85.443","","8.565","21.065","17.233","","53.854","0.839","","0.311","2053.376","86200.781","2.325","111.601","5924.066","421.872","2091.67","1194.832","20.545","6.909","29.252","0.010","0.042","0.003","0.015","0.009","0","0.000","116.180","0.207","0.386","0.028","0.139","0.078","0.001","0.000"
"World","1987","","5049746390","","1.339","1.127","16.898","85.330","","","","0.096","","3.976","964.670","4995.991","25228.488","803.620","4058.077","1.887","468.965","5014.354","25321.213","38.03","28.392","","","10670.628","13.019","3.620","3120.648","17688.301","","3.479","2623.174","1338.238","6757.762","15449.999","78018.578","63.33","87.802","5.242","860.785","17281.893","300.314","1516.51","3422.329","5.012","843.793","3500.884","17678.574","14.212","19.449","","1.352","75.332","5647.756","402.633","2033.192","1118.424","19.054","6.356","4.624","484.462","10838.350","764.325","3859.647","2146.316","36.171","12.198","","","8.779","388.882","4818.703","343.529","1734.733","954.247","16.257","5.423","2.298","797.719","35508.195","234.304","1183.175","7031.679","0.231","78.695","6762.337","34148.086","11.088","39.961","285.988","91.516","","7.107","18.977","18.123","","56.634","0.858","","0.322","2113.102","89321.430","1.580","95.580","6019.646","420.796","2124.914","1192.069","19.914","6.775","-30.169","-0.013","0.029","0.002","0.011","0.006","0","0.000","40.730","0.157","0.543","0.039","0.195","0.107","0.002","0.001"
"World","1988","","5141992540","","4.957","4.230","17.417","89.560","","","","0.097","","2.991","754.592","5053.115","25983.080","816.935","4200.674","2.429","615.033","5044.007","25936.246","37.706","28.187","","","11140.627","13.124","3.745","3345.125","18021.527","","3.455","2695.285","1360.986","6998.179","15697.001","80713.859","62.817","87.560","4.669","806.951","18088.844","299.685","1540.98","3517.867","4.408","779.189","3589.613","18457.764","13.832","19.623","","3.205","180.990","5828.747","408.081","2098.349","1133.558","18.835","6.323","5.797","628.630","11466.979","794.264","4084.101","2230.065","36.66","12.440","","","9.022","434.767","5253.470","367.805","1891.249","1021.680","16.976","5.699","3.193","1133.742","36641.938","244.365","1256.525","7126.019","4.274","1459.484","6924.858","35607.570","11.279","39.750","294.253","94.161","","2.890","8.265","18.312","","57.225","0.845","","0.319","2166.597","92666.555","3.265","193.863","6213.509","426.460","2192.852","1208.385","19.683","6.741","-3.839","-0.001","0.028","0.002","0.01","0.006","0","0.000","69.713","0.378","0.921","0.064","0.332","0.179","0.003","0.001"
